* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 2-B, Pro Tools Audio Bridge 2-B, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 11, 2024 1:23:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test NAM Dec 11
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
16549.073611, 56.455, -94.7573
16549.439822, 59.274, -107.0151
16549.806033, 61.966, -107.7749
16550.172244, 64.174, -103.2493
16550.538455, 65.991, -96.4827
16550.904666, 67.461, -89.0120
16551.270877, 68.626, -81.5024
16551.637088, 69.473, -74.3965
16552.003298, 70.003, -67.7998
16552.369509, 70.200, -61.8972
16552.735720, 70.056, -56.7615
16553.101931, 69.572, -52.6748
16553.468142, 68.753, -49.9956
16553.834353, 67.656, -49.3923
16554.200564, 66.407, -51.7122
16554.566775, 65.315, -57.4731
16554.932986, 64.781, -65.6604
16555.299197, 65.008, -73.0615
16555.665408, 65.770, -77.0613
16556.031619, 66.720, -77.2659
16556.397830, 67.667, -74.6680
16556.764041, 68.534, -70.4287
16557.130252, 69.322, -65.4058
16557.496463, 70.032, -60.2620
16557.862674, 70.678, -55.3052
16558.228885, 71.254, -50.7439
16558.595096, 71.753, -46.5452
16558.961307, 72.149, -42.6956
16559.327518, 72.414, -39.0898
16559.693729, 72.513, -35.7507
16560.059940, 72.415, -32.7095
16560.426151, 72.095, -30.1768
16560.792362, 71.543, -28.4424
16561.158573, 70.789, -27.9915
16561.524784, 69.904, -29.4045
16561.890995, 69.064, -33.1201
16562.257206, 68.506, -38.9329
16562.623417, 68.433, -45.3677
16562.989628, 68.825, -50.5713
16563.355838, 69.475, -53.4668
16563.722049, 70.174, -54.2302
16564.088260, 70.784, -53.5242
16564.454471, 71.249, -52.0115
16564.820682, 71.547, -50.1660
16565.186893, 71.684, -48.1838
16565.553104, 71.669, -46.0798
16565.919315, 71.510, -43.6606
16566.285526, 71.209, -40.7043
16566.651737, 70.754, -36.9551
16567.017948, 70.143, -32.3696
16567.384159, 69.363, -27.0747
16567.750370, 68.422, -21.6831
16568.116581, 67.309, -17.2227
16568.482792, 66.057, -15.4438
16568.849003, 64.792, -18.6111
16569.215214, 63.982, -28.2356
16569.581425, 64.250, -41.6646
16569.947636, 65.482, -52.5247
16570.313847, 66.916, -58.4834
16570.680058, 68.019, -60.8237
16571.046269, 68.618, -61.3762
16571.412480, 68.677, -61.4827
16571.778691, 68.240, -62.2190
16572.144902, 67.425, -64.5146
16572.511113, 66.451, -69.0244
16572.877324, 65.668, -75.2415
16573.243535, 65.330, -81.0781
16573.609746, 65.397, -84.0093
16573.975957, 65.623, -83.3169
16574.342167, 65.792, -80.0562
16574.708378, 65.772, -76.0959
16575.074589, 65.485, -73.6443
16575.440800, 64.943, -75.0654
16575.807011, 64.449, -82.5037
16576.173222, 64.678, -95.3281
16576.539433, 65.965, -107.4246
16576.905644, 67.711, -114.0112
16577.271855, 69.239, -115.2061
16577.638066, 70.299, -112.7378
16578.004277, 70.842, -107.9165
16578.370488, 70.915, -101.5320
16578.736699, 70.594, -94.3420
16579.102910, 69.979, -87.1335
16579.469121, 69.206, -81.2158
16579.835332, 68.440, -78.1079
16580.201543, 67.948, -79.0610
16580.567754, 68.028, -83.5513
16580.933965, 68.755, -88.8386
16581.300176, 69.826, -92.4492
16581.666387, 70.833, -93.7981
16582.032598, 71.538, -93.5632
16582.398809, 71.841, -92.6179
16582.765020, 71.753, -91.7305
16583.131231, 71.367, -91.5317
16583.497442, 70.861, -92.3660
16583.863653, 70.494, -93.9485
16584.229864, 70.499, -95.1675
16584.596075, 70.940, -94.6501
16584.962286, 71.708, -91.8604
16585.328497, 72.602, -87.3704
16585.694707, 73.451, -82.1372
16586.060918, 74.107, -77.1228
16586.427129, 74.484, -72.9436
16586.793340, 74.541, -70.1406
16587.159551, 74.296, -69.1038
16587.525762, 73.842, -70.1443
16587.891973, 73.339, -73.2029
16588.258184, 72.987, -77.4170
16588.624395, 72.891, -81.2537
16588.990606, 73.013, -83.2090
16589.356817, 73.230, -82.7668
16589.723028, 73.444, -80.3557
16590.089239, 73.611, -76.9180
16590.455450, 73.718, -73.5967
16590.821661, 73.772, -71.3247
16591.187872, 73.797, -70.7019
16591.554083, 73.833, -71.7451
16591.920294, 73.905, -73.8948
16592.286505, 73.982, -76.2888
16592.652716, 73.966, -78.1309
16593.018927, 73.730, -79.0686
16593.385138, 73.163, -79.1504
16593.751349, 72.186, -78.7827
16594.117560, 70.800, -78.6963
16594.483771, 69.098, -80.0198
16594.849982, 67.439, -83.9922
16595.216193, 66.446, -90.4675
16595.582404, 66.610, -95.9863
16595.948615, 67.666, -97.2871
16596.314826, 69.004, -94.7158
16596.681037, 70.211, -90.2534
16597.047247, 71.045, -85.5369
16597.413458, 71.403, -81.5088
16597.779669, 71.237, -78.9224
16598.145880, 70.566, -78.4963
16598.512091, 69.510, -81.0789
16598.878302, 68.339, -87.2114
16599.244513, 67.465, -95.7075
16599.610724, 67.074, -103.3672
16599.976935, 66.943, -107.2883
16600.343146, 66.725, -107.2578
16600.709357, 66.235, -104.8943
16601.075568, 65.434, -102.8923
16601.441779, 64.459, -105.0132
16601.807990, 63.883, -115.0405
16602.174201, 64.770, -130.4482
16602.540412, 67.036, -141.7908
16602.906623, 69.462, -145.9922
16603.272834, 71.420, -145.6487
16603.639045, 72.734, -143.0078
16604.005256, 73.412, -139.3269
16604.371467, 73.467, -135.4131
16604.737678, 72.921, -131.8691
16605.103889, 71.818, -129.5161
16605.470100, 70.244, -129.5386
16605.836311, 68.506, -133.5537
16606.202522, 67.239, -142.1794
16606.568733, 67.136, -151.7002
16606.934944, 68.044, -156.9043
16607.301155, 69.307, -157.0195
16607.667366, 70.531, -154.3071
16608.033576, 71.546, -150.9321
16608.399787, 72.320, -148.1941
16608.765998, 72.866, -146.7578
16609.132209, 73.254, -146.7056
16609.498420, 73.556, -147.6575
16609.864631, 73.826, -148.8796
16610.230842, 74.054, -149.5425
16610.597053, 74.193, -149.0713
16610.963264, 74.182, -147.2832
16611.329475, 73.981, -144.3350
16611.695686, 73.584, -140.7178
16612.061897, 73.006, -137.0996
16612.428108, 72.302, -134.4131
16612.794319, 71.550, -133.6016
16613.160530, 70.898, -135.3618
16613.526741, 70.522, -139.5547
16613.892952, 70.541, -144.8193
16614.259163, 70.885, -149.4470
16614.625374, 71.351, -152.3530
16614.991585, 71.764, -153.4597
16615.357796, 72.037, -153.0842
16615.724007, 72.177, -151.5889
16616.090218, 72.241, -149.2461
16616.456429, 72.311, -146.1929
16616.822640, 72.451, -142.5967
16617.188851, 72.681, -138.6040
16617.555062, 72.956, -134.5103
16617.921273, 73.189, -130.5681
16618.287484, 73.266, -127.1223
16618.653695, 73.081, -124.4697
16619.019906, 72.548, -123.0664
16619.386116, 71.601, -123.5562
16619.752327, 70.255, -126.9695
16620.118538, 68.654, -134.7683
16620.484749, 67.261, -147.6023
16620.850960, 66.640, -162.9062
16621.217171, 66.785, -175.1143
16621.583382, 67.122, 178.1587
16621.949593, 67.245, 176.1807
16622.315804, 67.062, 177.4707
16622.682015, 66.662, -179.1904
16623.048226, 66.211, -174.8582
16623.414437, 65.887, -170.6467
16623.780648, 65.795, -167.3760
16624.146859, 65.928, -165.3853
16624.513070, 66.173, -164.4150
16624.879281, 66.356, -164.0859
16625.245492, 66.305, -164.2285
16625.611703, 65.884, -165.0474
16625.977914, 65.007, -167.1829
16626.344125, 63.693, -171.6982
16626.710336, 62.133, 179.9783
16627.076547, 60.863, 167.7656
16627.442758, 60.426, 155.3164
16627.808969, 60.723, 148.2905
16628.175180, 61.293, 148.3999
16628.541391, 61.962, 154.0747
16628.907602, 62.811, 162.5107
16629.273813, 63.854, 170.6404
16629.640024, 64.995, 176.5630
16630.006235, 66.100, 179.6733
16630.372445, 67.114, -179.5605
16630.738656, 67.990, 179.6973
16631.104867, 68.700, 178.2974
16631.471078, 69.175, 176.8696
16631.837289, 69.356, 175.6892
16632.203500, 69.189, 174.7747
16632.569711, 68.651, 173.9355
16632.935922, 67.775, 172.9336
16633.302133, 66.655, 171.6079
16633.668344, 65.507, 170.2317
16634.034555, 64.616, 169.7969
16634.400766, 64.276, 171.7539
16634.766977, 64.620, 176.6831
16635.133188, 65.550, -176.6543
16635.499399, 66.788, -170.0703
16635.865610, 68.009, -164.8340
16636.231821, 69.021, -161.3062
16636.598032, 69.731, -159.5630
16636.964243, 70.152, -159.4839
16637.330454, 70.339, -160.8110
16637.696665, 70.373, -163.0288
16638.062876, 70.305, -165.2959
16638.429087, 70.131, -166.6826
16638.795298, 69.801, -166.3655
16639.161509, 69.253, -163.7971
16639.527720, 68.475, -158.7329
16639.893931, 67.520, -151.1565
16640.260142, 66.547, -141.7756
16640.626353, 65.732, -132.1099
16640.992564, 65.199, -124.6118
16641.358775, 64.980, -121.1372
16641.724985, 65.127, -121.9761
16642.091196, 65.674, -125.4092
16642.457407, 66.486, -128.9165
16642.823618, 67.298, -130.9705
16643.189829, 67.863, -131.3013
16643.556040, 68.050, -130.3430
16643.922251, 67.819, -128.7090
16644.288462, 67.197, -127.0063
16644.654673, 66.298, -125.8208
16645.020884, 65.305, -125.4851
16645.387095, 64.491, -125.7227
16645.753306, 64.053, -125.3970
16646.119517, 64.001, -123.1846
16646.485728, 64.137, -118.5537
16646.851939, 64.193, -111.9622
16647.218150, 63.915, -104.0452
16647.584361, 63.057, -95.3906
16647.950572, 61.306, -86.0132
16648.316783, 58.145, -75.3298
16648.682994, 52.041, -58.6064
16649.049205, 41.847, 35.9053
16649.415416, 51.967, 100.2021
16649.781627, 55.741, 111.6033
16650.147838, 56.702, 115.2371
16650.514049, 55.953, 110.4326
16650.880260, 54.824, 90.3838
16651.246471, 56.308, 61.9463
16651.612682, 59.561, 47.8511
16651.978893, 62.225, 45.9263
16652.345104, 63.982, 49.4604
16652.711314, 64.944, 55.3708
16653.077525, 65.261, 62.1992
16653.443736, 65.040, 68.8279
16653.809947, 64.386, 74.3171
16654.176158, 63.464, 77.5757
16654.542369, 62.533, 77.9741
16654.908580, 61.959, 76.3098
16655.274791, 61.917, 75.3467
16655.641002, 62.225, 77.8328
16656.007213, 62.570, 84.6418
16656.373424, 62.767, 95.1047
16656.739635, 62.778, 108.1250
16657.105846, 62.612, 121.9541
16657.472057, 62.224, 134.7151
16657.838268, 61.515, 143.8877
16658.204479, 60.439, 146.4104
16658.570690, 59.487, 138.5059
16658.936901, 60.015, 122.4353
16659.303112, 62.166, 111.0903
16659.669323, 64.488, 108.8000
16660.035534, 66.227, 112.4321
16660.401745, 67.303, 119.5247
16660.767956, 67.776, 128.8567
16661.134167, 67.778, 139.9771
16661.500378, 67.481, 152.2292
16661.866589, 67.085, 164.6904
16662.232800, 66.778, 175.4719
16662.599011, 66.680, -177.2485
16662.965222, 66.892, -174.4604
16663.331433, 67.498, -175.1523
16663.697644, 68.422, -176.9517
16664.063854, 69.411, -177.8591
16664.430065, 70.158, -177.1797
16664.796276, 70.461, -175.0938
16665.162487, 70.194, -172.0857
16665.528698, 69.283, -168.6384
16665.894909, 67.706, -165.3960
16666.261120, 65.512, -163.2556
16666.627331, 63.076, -163.6072
16666.993542, 61.364, -166.8167
16667.359753, 61.561, -168.6284
16667.725964, 63.490, -164.9333
16668.092175, 66.020, -157.9863
16668.458386, 68.361, -150.7104
16668.824597, 70.137, -144.3027
16669.190808, 71.255, -138.9343
16669.557019, 71.681, -134.7371
16669.923230, 71.429, -131.8313
16670.289441, 70.524, -130.5837
16670.655652, 69.016, -131.5085
16671.021863, 67.081, -135.0779
16671.388074, 65.024, -140.8267
16671.754285, 63.250, -145.6323
16672.120496, 61.921, -144.3164
16672.486707, 61.239, -133.6902
16672.852918, 61.607, -117.1597
16673.219129, 62.763, -103.0645
16673.585340, 63.849, -95.2471
16673.951551, 64.355, -93.8962
16674.317762, 64.277, -99.1846
16674.683973, 64.038, -111.4834
16675.050184, 64.338, -128.4121
16675.416394, 65.299, -143.6128
16675.782605, 66.274, -153.8530
16676.148816, 66.678, -159.9224
16676.515027, 66.221, -163.8289
16676.881238, 64.688, -167.4272
16677.247449, 61.715, -173.6260
16677.613660, 56.749, 168.7810
16677.979871, 52.871, 112.0281
16678.346082, 56.696, 70.5457
16678.712293, 59.365, 60.6145
16679.078504, 60.181, 60.2839
16679.444715, 59.759, 65.7571
16679.810926, 58.725, 78.2356
16680.177137, 58.267, 98.6121
16680.543348, 59.479, 118.9932
16680.909559, 61.673, 131.2971
16681.275770, 63.820, 136.5942
16681.641981, 65.587, 138.3833
16682.008192, 66.874, 138.7405
16682.374403, 67.679, 138.6704
16682.740614, 67.997, 138.5757
16683.106825, 67.859, 138.6033
16683.473036, 67.325, 138.8538
16683.839247, 66.505, 139.5500
16684.205458, 65.600, 141.1355
16684.571669, 64.890, 144.2322
16684.937880, 64.697, 149.0176
16685.304091, 65.195, 154.7236
16685.670302, 66.258, 159.8833
16686.036513, 67.595, 163.6692
16686.402723, 68.916, 165.9692
16686.768934, 70.081, 167.1189
16687.135145, 71.016, 167.4937
16687.501356, 71.726, 167.4893
16687.867567, 72.219, 167.4949
16688.233778, 72.523, 167.8887
16688.599989, 72.652, 168.9829
16688.966200, 72.631, 170.9878
16689.332411, 72.488, 173.8955
16689.698622, 72.259, 177.5144
16690.064833, 71.989, -178.6577
16690.431044, 71.714, -175.2258
16690.797255, 71.465, -172.8748
16691.163466, 71.268, -172.0222
16691.529677, 71.149, -172.7180
16691.895888, 71.126, -174.5522
16692.262099, 71.185, -176.7849
16692.628310, 71.275, -178.6985
16692.994521, 71.335, -179.7590
16693.360732, 71.325, -179.7339
16693.726943, 71.248, -178.5845
16694.093154, 71.147, -176.3943
16694.459365, 71.095, -173.3914
16694.825576, 71.151, -169.8557
16695.191787, 71.327, -166.1848
16695.557998, 71.571, -162.6543
16695.924209, 71.778, -159.4998
16696.290420, 71.826, -156.7930
16696.656631, 71.590, -154.6455
16697.022842, 70.961, -153.1929
16697.389053, 69.849, -152.7781
16697.755263, 68.167, -154.0598
16698.121474, 65.913, -158.2644
16698.487685, 63.251, -167.4326
16698.853896, 60.898, 177.5449
16699.220107, 59.731, 161.9321
16699.586318, 59.555, 154.5820
16699.952529, 59.719, 157.0432
16700.318740, 60.188, 165.4014
16700.684951, 61.056, 173.9167
16701.051162, 62.118, 178.1370
16701.417373, 63.190, 176.8560
16701.783584, 64.272, 171.0896
16702.149795, 65.435, 162.9956
16702.516006, 66.578, 154.8147
16702.882217, 67.517, 147.4414
16703.248428, 68.079, 140.6946
16703.614639, 68.220, 133.5554
16703.980850, 68.030, 124.9956
16704.347061, 67.773, 114.3645
16704.713272, 67.804, 102.9424
16705.079483, 68.262, 93.6125
16705.445694, 68.948, 88.9563
16705.811905, 69.621, 89.4358
16706.178116, 70.197, 94.2324
16706.544327, 70.742, 101.9167
16706.910538, 71.318, 110.5181
16707.276749, 71.918, 118.2356
16707.642960, 72.457, 123.6675
16708.009171, 72.879, 126.2634
16708.375382, 73.179, 125.9817
16708.741592, 73.420, 123.3169
16709.107803, 73.655, 119.2429
16709.474014, 73.885, 114.8760
16709.840225, 74.034, 111.1833
16710.206436, 74.008, 108.5842
16710.572647, 73.737, 107.1833
16710.938858, 73.208, 106.8926
16711.305069, 72.487, 107.6943
16711.671280, 71.712, 109.7346
16712.037491, 71.111, 113.2361
16712.403702, 70.910, 118.2764
16712.769913, 71.229, 124.2900
16713.136124, 71.980, 130.4368
16713.502335, 72.915, 135.9487
16713.868546, 73.795, 140.6091
16714.234757, 74.437, 144.3433
16714.600968, 74.752, 147.1968
16714.967179, 74.703, 149.0850
16715.333390, 74.303, 149.9128
16715.699601, 73.618, 149.5737
16716.065812, 72.751, 148.1492
16716.432023, 71.857, 146.1528
16716.798234, 71.058, 144.5879
16717.164445, 70.428, 144.6575
16717.530656, 69.963, 147.0649
16717.896867, 69.645, 151.5305
16718.263078, 69.443, 156.9539
16718.629289, 69.304, 161.7300
16718.995500, 69.169, 164.5090
16719.361711, 69.032, 164.4321
16719.727922, 68.966, 161.5127
16720.094132, 69.065, 156.8450
16720.460343, 69.315, 152.1372
16720.826554, 69.550, 148.8525
16721.192765, 69.555, 147.4536
16721.558976, 69.157, 147.7234
16721.925187, 68.228, 149.0620
16722.291398, 66.694, 150.5701
16722.657609, 64.488, 150.7678
16723.023820, 61.719, 146.8140
16723.390031, 59.053, 134.3638
16723.756242, 58.210, 115.8972
16724.122453, 59.336, 104.9390
16724.488664, 60.818, 104.2083
16724.854875, 61.952, 108.5242
16725.221086, 62.589, 113.9832
16725.587297, 62.723, 118.2405
16725.953508, 62.417, 119.4277
16726.319719, 61.916, 115.9482
16726.685930, 61.750, 107.6702
16727.052141, 62.413, 97.9944
16727.418352, 63.732, 91.7021
16727.784563, 65.189, 89.9243
16728.150774, 66.448, 91.2891
16728.516985, 67.434, 94.0850
16728.883196, 68.155, 96.9216
16729.249407, 68.685, 98.8623
16729.615618, 69.115, 99.3792
16729.981829, 69.561, 98.5427
16730.348040, 70.100, 97.0308
16730.714251, 70.740, 95.8193
16731.080462, 71.401, 95.7227
16731.446672, 71.995, 97.0845
16731.812883, 72.447, 99.8225
16732.179094, 72.742, 103.6575
16732.545305, 72.900, 108.1111
16732.911516, 72.973, 112.7024
16733.277727, 73.024, 116.8296
16733.643938, 73.117, 120.0527
16734.010149, 73.299, 122.0740
16734.376360, 73.592, 122.9578
16734.742571, 73.976, 122.9944
16735.108782, 74.401, 122.5701
16735.474993, 74.797, 121.9846
16735.841204, 75.107, 121.3738
16736.207415, 75.287, 120.7690
16736.573626, 75.331, 120.1514
16736.939837, 75.251, 119.5586
16737.306048, 75.078, 119.1118
16737.672259, 74.848, 119.0466
16738.038470, 74.593, 119.6494
16738.404681, 74.337, 121.1555
16738.770892, 74.094, 123.6750
16739.137103, 73.879, 127.0596
16739.503314, 73.695, 131.0073
16739.869525, 73.543, 135.0098
16740.235736, 73.410, 138.6282
16740.601947, 73.278, 141.4614
16740.968158, 73.128, 143.3562
16741.334369, 72.946, 144.3003
16741.700580, 72.715, 144.4539
16742.066791, 72.422, 144.0264
16742.433001, 72.048, 143.2090
16742.799212, 71.591, 142.1333
16743.165423, 71.056, 140.8418
16743.531634, 70.485, 139.3867
16743.897845, 69.933, 137.8625
16744.264056, 69.479, 136.5261
16744.630267, 69.169, 135.7019
16744.996478, 69.014, 135.6565
16745.362689, 68.974, 136.3850
16745.728900, 68.976, 137.5515
16746.095111, 68.939, 138.5938
16746.461322, 68.793, 138.8108
16746.827533, 68.495, 137.4614
16747.193744, 68.063, 133.8337
16747.559955, 67.587, 127.3113
16747.926166, 67.249, 117.9143
16748.292377, 67.238, 106.4766
16748.658588, 67.625, 94.8315
16749.024799, 68.316, 84.3767
16749.391010, 69.151, 75.9060
16749.757221, 70.020, 69.4490
16750.123432, 70.844, 65.0393
16750.489643, 71.586, 62.5867
16750.855854, 72.203, 62.0391
16751.222065, 72.678, 63.2227
16751.588276, 72.994, 65.8474
16751.954487, 73.161, 69.5461
16752.320698, 73.192, 73.7791
16752.686909, 73.118, 77.9966
16753.053120, 72.976, 81.5286
16753.419331, 72.817, 83.8513
16753.785541, 72.711, 84.6116
16754.151752, 72.732, 83.8909
16754.517963, 72.929, 82.2168
16754.884174, 73.286, 80.3235
16755.250385, 73.727, 78.8230
16755.616596, 74.166, 77.9331
16755.982807, 74.534, 77.5886
16756.349018, 74.812, 77.5857
16756.715229, 75.014, 77.7664
16757.081440, 75.186, 78.1313
16757.447651, 75.370, 78.8613
16757.813862, 75.596, 80.2771
16758.180073, 75.858, 82.6477
16758.546284, 76.129, 86.1182
16758.912495, 76.365, 90.5432
16759.278706, 76.527, 95.6643
16759.644917, 76.577, 100.9971
16760.011128, 76.490, 106.1021
16760.377339, 76.254, 110.4172
16760.743550, 75.881, 113.5002
16761.109761, 75.426, 114.9316
16761.475972, 74.978, 114.5955
16761.842183, 74.655, 112.8379
16762.208394, 74.531, 110.5122
16762.574605, 74.591, 108.6707
16762.940816, 74.740, 107.9558
16763.307027, 74.867, 108.4565
16763.673238, 74.899, 109.8367
16764.039449, 74.810, 111.5664
16764.405660, 74.615, 113.1472
16764.771870, 74.363, 114.1931
16765.138081, 74.112, 114.6101
16765.504292, 73.912, 114.6196
16765.870503, 73.764, 114.6887
16766.236714, 73.620, 115.2805
16766.602925, 73.386, 116.6406
16766.969136, 72.971, 118.6848
16767.335347, 72.292, 121.0784
16767.701558, 71.305, 123.1692
16768.067769, 69.996, 124.0085
16768.433980, 68.465, 122.2117
16768.800191, 66.989, 116.2844
16769.166402, 66.124, 106.4956
16769.532613, 66.232, 96.4900
16769.898824, 67.000, 90.2737
16770.265035, 67.887, 88.1445
16770.631246, 68.574, 88.5728
16770.997457, 68.965, 89.9958
16771.363668, 69.057, 91.2781
16771.729879, 68.906, 91.7051
16772.096090, 68.608, 90.9368
16772.462301, 68.276, 89.0857
16772.828512, 68.010, 86.7317
16773.194723, 67.842, 84.5840
16773.560934, 67.755, 83.1174
16773.927145, 67.719, 82.2380
16774.293356, 67.747, 81.4348
16774.659567, 67.909, 80.0588
16775.025778, 68.303, 77.8115
16775.391989, 69.005, 74.9915
16775.758200, 69.978, 72.4043
16776.124410, 71.101, 70.7041
16776.490621, 72.200, 70.1270
16776.856832, 73.158, 70.5110
16777.223043, 73.892, 71.5513
16777.589254, 74.385, 72.9683
16777.955465, 74.640, 74.5391
16778.321676, 74.698, 76.1819
16778.687887, 74.611, 77.9004
16779.054098, 74.442, 79.8430
16779.420309, 74.255, 82.1682
16779.786520, 74.094, 85.0269
16780.152731, 73.989, 88.3464
16780.518942, 73.941, 91.8967
16780.885153, 73.933, 95.2024
16781.251364, 73.944, 97.8105
16781.617575, 73.957, 99.3093
16781.983786, 73.980, 99.5588
16782.349997, 74.039, 98.7273
16782.716208, 74.157, 97.3218
16783.082419, 74.323, 96.0647
16783.448630, 74.494, 95.6042
16783.814841, 74.604, 96.3530
16784.181052, 74.603, 98.4397
16784.547263, 74.471, 101.7317
16784.913474, 74.220, 105.9807
16785.279685, 73.892, 110.7200
16785.645896, 73.536, 115.4712
16786.012107, 73.203, 119.6438
16786.378318, 72.920, 122.8601
16786.744529, 72.698, 124.9126
16787.110739, 72.517, 125.9124
16787.476950, 72.334, 126.0940
16787.843161, 72.093, 125.6943
16788.209372, 71.747, 124.8264
16788.575583, 71.269, 123.4426
16788.941794, 70.685, 121.4578
16789.308005, 70.058, 118.8511
16789.674216, 69.497, 115.9438
16790.040427, 69.082, 113.3589
16790.406638, 68.843, 111.8728
16790.772849, 68.728, 111.8936
16791.139060, 68.654, 113.2710
16791.505271, 68.530, 115.3896
16791.871482, 68.282, 117.3555
16792.237693, 67.850, 118.2351
16792.603904, 67.220, 117.0759
16792.970115, 66.428, 112.9558
16793.336326, 65.629, 105.2615
16793.702537, 65.059, 94.0300
16794.068748, 64.958, 80.7974
16794.434959, 65.381, 67.6670
16794.801170, 66.192, 56.5359
16795.167381, 67.220, 48.1313
16795.533592, 68.307, 42.7991
16795.899803, 69.351, 40.4197
16796.266014, 70.264, 40.7195
16796.632225, 71.012, 43.2146
16796.998436, 71.571, 47.2668
16797.364647, 71.947, 52.2083
16797.730858, 72.146, 57.2212
16798.097069, 72.189, 61.5679
16798.463279, 72.112, 64.4766
16798.829490, 71.992, 65.4480
16799.195701, 71.946, 64.4077
16799.561912, 72.092, 62.0012
16799.928123, 72.460, 59.4707
16800.294334, 72.965, 57.9204
16800.660545, 73.461, 57.8457
16801.026756, 73.836, 59.1108
16801.392967, 74.034, 61.2507
16801.759178, 74.063, 63.7427
16802.125389, 73.982, 66.0691
16802.491600, 73.889, 67.9438
16802.857811, 73.895, 69.3643
16803.224022, 74.075, 70.7432
16803.590233, 74.424, 72.6382
16803.956444, 74.864, 75.4871
16804.322655, 75.275, 79.3230
16804.688866, 75.554, 83.9497
16805.055077, 75.619, 88.9070
16805.421288, 75.426, 93.7366
16805.787499, 74.968, 97.7932
16806.153710, 74.285, 100.4280
16806.519921, 73.504, 100.9382
16806.886132, 72.840, 99.0813
16807.252343, 72.550, 95.7373
16807.618554, 72.725, 92.8247
16807.984765, 73.206, 92.0010
16808.350976, 73.745, 93.5696
16808.717187, 74.141, 96.8818
16809.083398, 74.292, 101.0642
16809.449609, 74.149, 105.2087
16809.815819, 73.712, 108.5813
16810.182030, 73.033, 110.4897
16810.548241, 72.215, 110.5447
16810.914452, 71.425, 108.9177
16811.280663, 70.789, 106.6274
16811.646874, 70.307, 105.2085
16812.013085, 69.820, 105.7227
16812.379296, 69.130, 108.2854
16812.745507, 68.047, 112.2268
16813.111718, 66.427, 116.0837
16813.477929, 64.112, 117.1257
16813.844140, 61.226, 109.3655
16814.210351, 59.488, 85.3611
16814.576562, 61.265, 62.3218
16814.942773, 63.995, 55.5544
16815.308984, 66.017, 57.6028
16815.675195, 67.243, 62.9202
16816.041406, 67.754, 68.9753
16816.407617, 67.640, 74.3433
16816.773828, 66.996, 77.5911
16817.140039, 66.004, 77.1111
16817.506250, 65.113, 71.6260
16817.872461, 64.961, 62.6367
16818.238672, 65.732, 55.2407
16818.604883, 66.920, 52.4148
16818.971094, 68.025, 53.3767
16819.337305, 68.867, 56.1975
16819.703516, 69.427, 59.2129
16820.069727, 69.789, 61.2915
16820.435938, 70.092, 61.8296
16820.802148, 70.502, 61.0427
16821.168359, 71.112, 59.9395
16821.534570, 71.888, 59.7234
16821.900781, 72.684, 61.0610
16822.266992, 73.360, 63.9265
16822.633203, 73.813, 67.8196
16822.999414, 74.002, 72.1426
16823.365625, 73.924, 76.1743
16823.731836, 73.627, 79.2788
16824.098047, 73.215, 80.8625
16824.464258, 72.850, 80.7646
16824.830469, 72.716, 79.5737
16825.196680, 72.900, 78.6077
16825.562891, 73.330, 79.1421
16825.929102, 73.850, 81.6558
16826.295313, 74.313, 85.8115
16826.661524, 74.639, 90.9546
16827.027735, 74.791, 96.2432
16827.393946, 74.773, 100.9832
16827.760157, 74.621, 104.5034
16828.126368, 74.410, 106.4695
16828.492579, 74.238, 106.9351
16828.858790, 74.185, 106.5503
16829.225001, 74.252, 106.3125
16829.591212, 74.349, 107.0818
16829.957423, 74.349, 109.2234
16830.323634, 74.138, 112.6819
16830.689845, 73.650, 117.0652
16831.056056, 72.850, 121.8889
16831.422267, 71.765, 126.3992
16831.788478, 70.462, 129.7065
16832.154688, 69.135, 130.7144
16832.520899, 68.087, 128.8523
16832.887110, 67.661, 125.1809
16833.253321, 67.900, 122.1685
16833.619532, 68.492, 121.4995
16833.985743, 69.074, 123.0066
16834.351954, 69.405, 125.6648
16834.718165, 69.367, 128.4204
16835.084376, 68.916, 130.2573
16835.450587, 68.056, 130.1863
16835.816798, 66.886, 127.1228
16836.183009, 65.615, 120.1042
16836.549220, 64.617, 109.3875
16836.915431, 64.162, 96.9829
16837.281642, 64.192, 85.5581
16837.647853, 64.470, 75.7820
16838.014064, 64.881, 67.1980
16838.380275, 65.480, 59.2981
16838.746486, 66.329, 52.5188
16839.112697, 67.401, 47.4673
16839.478908, 68.561, 44.4595
16839.845119, 69.695, 43.1575
16840.211330, 70.709, 43.0015
16840.577541, 71.583, 43.4358
16840.943752, 72.306, 44.0762
16841.309963, 72.900, 44.7515
16841.676174, 73.375, 45.4529
16842.042385, 73.741, 46.2903
16842.408596, 73.988, 47.3674
16842.774807, 74.108, 48.7368
16843.141017, 74.092, 50.3079
16843.507228, 73.954, 51.9014
16843.873439, 73.734, 53.2297
16844.239650, 73.505, 54.0581
